,feature,class
830,"[-4.2057828e+02  3.2136612e+01 -7.6039497e+01  2.1205154e+01
  8.5625191e+00 -8.9718666e+00 -2.0764802e+00  1.1204487e+01
 -7.5790799e-01 -9.5038471e+00 -1.5156086e+01  5.6109190e+00
  1.5569014e+01 -1.0298167e+00 -2.7316325e+00  5.9219017e+00
 -3.7151089e+00 -2.0345767e+00  6.7799487e+00  1.3889342e+01
 -6.9494519e+00  7.9109943e-01  6.1939940e+00  1.3675958e+00
  7.5591578e+00  3.2187133e+00 -2.3422411e-01  6.5196962e+00
 -1.1941932e+00  3.8752203e+00  5.1424718e+00 -8.4215122e-01
  1.5742291e+00  4.3451977e+00  9.7213072e-01  1.9041749e+00
  3.2994211e+00  5.2611084e+00 -7.5716287e-01  3.6817873e+00]",hawk
831,"[-3.8007797e+02  1.9209017e+01 -8.9059807e+01  2.0725130e+01
  1.2554064e+01 -2.0075142e+00 -7.5415592e+00  1.0816225e+01
  4.1088300e+00 -4.0936422e+00 -1.4440221e+01  9.8754048e-01
  1.5672467e+01  2.2126457e+01 -7.1129851e+00  1.0970767e+00
  1.1258433e+00 -5.2988257e+00 -7.0668358e-01  2.5043905e+01
 -4.6551623e+00 -6.8710318e+00  9.3782597e+00  3.8956068e+00
  3.0692744e+00  1.5883857e+01  3.8194147e-01  6.1146388e+00
  7.2836604e+00 -1.6291613e+01  8.7760715e+00  1.2506112e+01
 -3.5518634e+00  5.9880247e+00  1.3386996e+00  8.0684382e-01
  3.0311978e-01  8.6750860e+00  9.2276583e+00 -3.5072033e+00]",hawk
832,"[-3.1354367e+02  3.1873173e+01 -6.0860455e+01  1.4031036e+01
  1.6203548e+01  3.6773568e-01 -1.0848235e+01  9.6328621e+00
  8.8212576e+00 -6.6804558e-01 -1.4300252e+01 -1.1257151e-01
  1.5925444e+01  1.4245396e+01 -1.4879051e+00  1.7916489e+00
 -1.1135831e+00 -3.4549861e+00 -6.6056639e-01  1.6029898e+01
  2.5472972e+00 -2.1523669e+00  2.2173874e+00  5.3779263e+00
  3.7054975e+00  6.2261782e+00  3.3342204e+00  4.6503401e+00
  7.0503302e+00 -5.3413258e+00 -1.2962028e+00  7.3426909e+00
  1.5057585e-01  2.6764939e+00  2.8921671e+00  1.3127886e+00
 -6.5893680e-01  9.1088474e-01  6.7320962e+00  1.5602669e+00]",hawk
833,"[-1.8369293e+02  4.1289665e+01 -2.5250420e+01  2.6251049e+01
  1.6338850e+01  2.4695678e+00  1.0902419e+00  1.2793305e+01
  5.8855462e+00 -1.3355125e+00 -6.4108086e+00  4.9382572e+00
  1.2048539e+01  9.0159626e+00 -6.6014056e+00  3.2842684e+00
  3.6901183e+00 -5.5766573e+00 -7.5862098e-01  1.7827036e+01
 -1.8712245e+00 -8.8577862e+00  3.5752084e+00  3.1275303e+00
 -7.3524183e-01  6.5435662e+00 -1.1723101e+00  3.6517179e+00
  3.4972348e+00 -1.0325867e+01  1.4953699e+00  1.0771674e+01
 -3.2181170e+00 -1.0296687e+00  9.1066658e-01 -5.7885136e-02
 -4.7282124e+00  2.0065856e+00  8.3632221e+00 -1.5822607e+00]",hawk
834,"[-199.6247       42.678253    -11.992678     27.103031      9.774125
    3.7586324     7.750394     11.322374     -1.5542457    -3.3757403
   -1.3303102    14.030724      6.4381204    -5.563778      0.30972508
    8.708707     -5.127254      3.7751932     8.224027     -3.3735578
   -5.129338      7.463692      0.40536788    3.1017437     1.2713789
   -2.3505862     1.3328348     1.292736      1.2015375     4.8108144
   -5.711713     -1.2446733     3.242205      1.6816103    -1.3859037
    1.2949111     0.29831746   -3.780619      0.8966456     4.4007835 ]",hawk
835,"[-1.9356073e+02  4.3066971e+01 -1.5154618e+01  2.6370010e+01
  1.0927490e+01  2.5327668e+00  4.6710019e+00  1.0922672e+01
  7.4021375e-01  4.4423816e-01 -1.5042504e+00  8.5189781e+00
  6.4942007e+00 -2.5059906e-01 -2.6203434e+00  7.7736630e+00
 -8.5747743e-01 -2.8407344e-01  5.9835935e+00  4.4872479e+00
 -4.3159595e+00  2.3660753e+00  2.7162631e+00  1.2670665e+00
  4.5680860e-01  1.8583273e+00  1.4666826e-01  1.5532608e+00
  1.1520183e+00  1.8941312e+00 -1.8716120e+00  1.2045528e+00
  9.5839584e-01  1.2258590e+00 -5.0725913e-01  1.8233061e-01
 -1.0313814e+00 -7.5497830e-01  1.1590441e+00  1.7668265e+00]",hawk
836,"[-166.35521      35.925907    -38.044804     27.74012      19.128378
    3.3007495    -1.8355643    12.416237     10.038217      3.479244
  -12.121501     -4.0512967    16.043201     16.952637    -10.312606
    1.7749591     6.805839     -7.5777683    -4.401315     19.008717
    1.8287168    -8.404179      1.5926929     2.9171476    -3.4844959
    6.2904234     1.0929109     2.5793443     4.2594194    -8.977795
   -1.7990774     9.386152     -1.8929474     0.9036643     0.82689834
   -0.67758113   -2.4588547     1.363345      6.324004      0.24692366]",hawk
837,"[-1.9315146e+02  4.1137115e+01 -1.6962093e+01  2.8679012e+01
  1.1071757e+01  8.0648434e-01  5.0940900e+00  1.3533848e+01
  1.2940652e+00 -2.3201160e+00 -2.0114553e+00  9.5577478e+00
  6.7009940e+00 -1.3663081e+00 -2.8481946e+00  9.0384436e+00
 -5.0655771e-02 -2.0558882e+00  7.4952912e+00  6.4715939e+00
 -7.1465006e+00  9.8302293e-01  2.7279379e+00  1.1893474e+00
  1.1237944e+00  5.5825162e-01 -5.3399116e-01  2.2272847e+00
 -2.3966749e+00  4.6380506e+00  1.6407044e+00 -3.1286535e+00
  2.7158582e-01  3.0969617e+00  3.6991693e-02  1.3708071e-01
  1.4859118e+00  1.2724745e+00 -3.4096832e+00  1.4849305e+00]",hawk
838,"[-4.34821747e+02 -4.08907814e+01 -1.01258316e+02  3.13929291e+01
  3.57972221e+01 -3.32388763e+01 -1.83938885e+01  1.86877995e+01
 -8.57050800e+00 -2.00316429e+00  5.10729742e+00  1.06925440e+01
 -2.72881794e+00  5.08238125e+00 -2.00459027e+00 -2.39303514e-01
 -5.55481791e-01 -3.47596264e+00  7.34991980e+00 -4.11235905e+00
 -2.58669877e+00 -2.08595681e+00  7.37715781e-01  1.77121961e+00
 -2.20105004e+00 -8.13924134e-01 -1.91864955e+00  3.03906989e+00
  8.09624910e-01  2.54542375e+00  9.70274031e-01 -6.08597219e-01
 -2.97570395e+00 -4.18502659e-01 -9.97624993e-01 -2.32477283e+00
 -2.27960610e+00  2.35521722e+00 -9.06277537e-01  7.49845982e-01]",hawk
839,"[-1.9991130e+02  4.5981609e+01 -1.0485057e+01  2.2470304e+01
  1.2909126e+01  3.4353633e+00  1.4765093e+00  8.3405037e+00
  3.2051160e+00  6.9168115e+00 -5.1999950e-01  4.0331513e-01
  5.4481282e+00  9.3702250e+00 -3.6643054e+00  8.7299317e-01
  4.4555545e+00 -8.7591237e-01 -2.5858378e+00  7.8800054e+00
 -2.9760346e-01 -1.6326410e+00  2.5498662e+00  1.2769631e+00
 -1.8299218e+00  4.3636637e+00 -9.1864091e-01  2.7542226e+00
  2.6608419e+00 -4.1514344e+00 -8.6241476e-02  5.1168265e+00
 -1.5801163e+00  8.7392700e-01  1.0528208e+00  2.6019394e-01
 -2.2347965e+00  1.6492299e+00  2.7671614e+00 -4.1189963e-01]",hawk
840,"[-1.74245880e+02  3.96995544e+01 -3.14309216e+01  2.72032013e+01
  1.56034613e+01  3.69176006e+00  6.59322882e+00  1.33650150e+01
  2.76740289e+00 -2.66793036e+00 -1.00671034e+01  9.19136333e+00
  1.62339211e+01  2.18365908e+00 -9.38983822e+00  6.50329685e+00
  2.17998648e+00 -6.68974352e+00  4.46032858e+00  1.55797205e+01
 -6.31135273e+00 -4.93668032e+00  3.11610007e+00  7.98969269e-01
  5.04180074e-01  4.55556965e+00  1.13001361e-01  3.44031954e+00
 -2.92661476e+00 -5.91892290e+00  3.07500196e+00  6.19025660e+00
 -9.97041762e-01  7.78930247e-01 -2.89967924e-01 -5.18096149e-01
 -2.59109783e+00  3.11083245e+00  3.47766566e+00 -1.44444275e+00]",hawk
841,"[-1.8974866e+02  4.3208721e+01 -1.9479454e+01  2.3273642e+01
  1.4070783e+01  5.3660278e+00  3.5016603e+00  1.2325763e+01
  4.5267119e+00 -1.9254583e+00 -1.0435083e+01  6.0483036e+00
  1.5183120e+01  6.5864134e+00 -7.7184753e+00  3.5099204e+00
  3.1774275e+00 -6.5712156e+00  3.3639050e-01  1.8065958e+01
 -1.1504825e+00 -7.9793711e+00  1.1588868e+00  3.2655408e+00
  7.5425571e-01  5.1326056e+00 -6.6988027e-01  2.1972106e+00
 -1.6428746e-01 -8.0983038e+00  1.7823684e+00  9.7522335e+00
 -3.1406658e+00 -8.0487889e-01  1.1614985e+00  4.6371502e-01
 -3.7331326e+00  3.1523929e+00  6.0329151e+00 -2.4840922e+00]",hawk
842,"[-1.6818810e+02  3.7319065e+01 -3.5716194e+01  2.8431995e+01
  1.8760765e+01  1.2629405e+00 -3.1428280e-01  1.4484992e+01
  8.1306210e+00  2.0048802e+00 -1.1321021e+01  7.8470373e-01
  1.3643775e+01  1.0200927e+01 -3.3193948e+00  1.5504549e+00
  2.2433016e+00 -2.1872675e+00 -5.4750004e+00  1.5591300e+01
  3.2693541e+00 -7.0344543e+00  2.3121409e+00  2.9793024e+00
 -2.1386123e+00  6.0905180e+00 -1.7144202e-01  2.7007918e+00
  4.4965587e+00 -8.0439558e+00 -1.3674054e+00  8.0948372e+00
 -2.1132581e+00  5.7881159e-01  3.3090320e-01  5.4916894e-01
 -2.7779982e+00  1.2697369e-01  5.9298286e+00  6.9068938e-01]",hawk
843,"[-1.9772450e+02  4.5686989e+01 -1.2895048e+01  2.3640123e+01
  1.3157215e+01  3.7430301e+00  3.2161467e+00  1.0750057e+01
  2.9803240e+00  9.5556542e-02 -4.0414238e+00  6.1795878e+00
  7.6248546e+00  2.7295053e+00 -2.1518321e+00  5.3355703e+00
  1.0716006e+00 -1.7544309e+00  9.9141413e-01  1.0175556e+01
 -1.3799660e+00 -2.7262201e+00  2.7129319e+00  2.8163748e+00
 -3.5973945e-01  2.8904536e+00 -8.4503494e-02  2.3912523e+00
 -1.1764514e+00 -8.7204206e-01  3.0774965e+00  2.5601501e+00
 -2.9782734e+00  7.4348956e-01  1.0589119e+00  8.4852290e-01
 -4.7346681e-01  2.7348871e+00  8.0009699e-03 -4.1882977e-01]",hawk
844,"[-2.60157318e+02  2.45575523e+01 -8.29919891e+01  2.71153297e+01
  1.84559975e+01 -1.74613380e+01 -3.13883662e+00  1.92503624e+01
  5.16019487e+00 -4.70120817e-01 -1.18682880e+01  1.13591515e-01
  1.10285559e+01  1.72229147e+00 -3.97657943e+00  4.20161343e+00
 -4.98238802e+00 -2.26536646e-01  7.47665644e+00  3.26136494e+00
 -8.80266953e+00  3.95002782e-01  8.29997480e-01 -1.19884896e+00
  1.90700638e+00  1.23874873e-01 -2.61378670e+00  1.29179394e+00
 -3.25878096e+00  1.96506178e+00  2.53068662e+00  9.94158268e-01
 -1.58217669e+00 -1.45921600e+00 -1.14377797e+00  5.52153111e-01
 -1.41840369e-01  7.24397600e-01  1.83755016e+00  3.35363746e-01]",hawk
845,"[-4.9979987e+02 -2.9152357e+01 -5.5895664e+01  1.9460630e+01
  1.9461752e+01 -1.7669943e+01 -7.6843514e+00  8.0907211e+00
 -3.1737885e+00  1.8807768e+00  3.5395081e+00  2.8574660e+00
 -2.7666514e+00  2.8497252e+00 -2.3213108e+00  2.6325443e-01
 -1.4475557e+00  5.2835870e-01  3.5929365e+00 -2.1642513e+00
 -1.3170718e+00 -8.7338370e-01  1.7448725e+00  9.2577529e-01
 -1.8555014e-01  5.2501297e-01  9.0854324e-02  7.8383994e-01
 -3.9153150e-01  1.7261320e+00  1.2999409e-01 -1.1887629e+00
 -1.0043329e+00  1.1355127e+00  4.1271403e-01 -9.8980021e-01
 -8.4298319e-01  9.1884804e-01  8.6321399e-02  1.5577151e+00]",hawk
846,"[-4.7752573e+02 -4.3369709e+01 -8.2304581e+01  2.1997305e+01
  4.1175350e+01 -1.5839239e+01 -2.5119431e+01  1.7330355e+01
 -3.4392407e+00 -3.4192417e+00  5.0453514e-01  8.6136923e+00
 -5.0134277e+00  2.1257420e+00  6.3254922e-03 -1.6968660e+00
  3.1339893e+00 -5.1096463e+00  1.3243670e+00  4.6360297e+00
 -2.6849613e+00 -1.4344290e+00 -3.6294584e+00  1.1036034e+00
  1.3853086e+00  3.3370528e-01 -2.1062291e+00  5.5756998e-01
  1.9478774e+00 -1.3051437e+00  9.6419454e-01  2.0107138e+00
  6.0842133e-01 -1.1949301e+00 -1.4987701e+00 -1.5018717e+00
 -1.9414445e+00 -1.9011343e-01  2.1158581e+00 -5.5518168e-01]",hawk
847,"[-5.2161646e+02 -1.7931446e+01 -5.0851227e+01  1.1731920e+01
  2.0888876e+01 -1.4360188e+01 -1.5466538e+01  7.5797434e+00
 -1.7642156e+00 -1.5689468e-01  2.6728084e+00  6.9246521e+00
  1.0734278e+00  3.3950598e+00 -1.9583099e+00 -1.8096360e+00
 -3.3975809e+00 -2.7737637e+00 -2.3022631e-01  3.7054014e+00
  5.8285624e-02 -1.9229303e-01  3.6845663e-01  1.8573817e+00
 -2.1126510e-01 -6.6404617e-01 -7.5761104e-01 -1.2165215e+00
 -5.7724470e-01  9.2021555e-01  6.9728512e-01  7.8672302e-01
  9.8076034e-01  3.2582453e-01 -7.2721374e-01 -2.5144285e-01
 -1.3049632e+00 -6.9660985e-01  4.4970080e-01  6.8280526e-02]",hawk
848,"[-4.5003708e+02 -5.4788120e+01 -3.0688927e+01  5.9076443e+01
 -1.5235341e+01 -1.4057199e+01  4.1632843e+00  1.9633902e+01
  3.5006234e-01 -1.5013171e+01  5.9925995e+00  3.3795099e+00
 -6.6363707e+00  1.1873521e-01 -2.3908544e+00  5.1871982e+00
  1.1089780e+00  2.0680332e+00 -5.5551696e-01  5.7957392e+00
 -1.3539889e+00 -4.6118979e+00 -1.3083924e-01  3.5962706e+00
 -1.9588128e+00 -5.3465362e+00  4.4658761e+00  3.2321932e+00
 -7.3955722e+00  3.0938413e+00  5.7208209e+00 -1.1616015e+01
  3.7441013e+00  7.3817420e+00 -1.6833693e+00  3.0409224e+00
  3.1737502e+00 -8.1510460e-01 -4.5185466e+00  4.2525411e-01]",hawk
849,"[-4.4199265e+02 -3.8066082e+01 -9.4657013e+01  3.0942492e+01
  3.3468693e+01 -3.0484983e+01 -1.6242861e+01  1.5947297e+01
 -7.4563475e+00 -1.3456726e+00  5.9676666e+00  8.6809340e+00
 -2.1824908e+00  4.3494420e+00 -4.5418376e-01  4.7242227e-01
 -1.2815103e-01 -2.3029652e+00  6.1734324e+00 -4.3180213e+00
 -4.8095865e+00 -1.8243515e+00  4.8369768e-01  2.0272233e+00
 -6.8105924e-01  1.2936530e+00 -1.6168052e+00  1.7982347e+00
  1.3675413e+00  2.8600371e+00  5.1063351e-02 -1.8834428e+00
 -3.6584721e+00 -1.3881279e+00 -1.3434522e+00 -7.9992688e-01
 -1.3597624e+00  1.9022044e+00 -9.6374118e-01  7.0317394e-01]",hawk
850,"[-5.1527026e+02 -2.6155672e+01 -5.5265305e+01  1.8263823e+01
  2.2449999e+01 -1.7925180e+01 -1.2221403e+01  1.0232149e+01
 -4.9761658e+00 -9.8190570e-01  2.7681730e+00  5.1795864e+00
 -1.7135268e+00  2.9386880e+00 -1.4639264e+00 -1.2050247e-01
 -2.4208389e-01 -2.7487257e+00  4.0094595e+00 -8.4921733e-02
 -2.7675807e+00 -1.2490461e+00 -5.1351601e-01  1.5945890e+00
 -5.6904864e-01  6.5616988e-02 -1.1390671e+00  1.5997046e+00
  1.2959893e-01  1.3527637e+00  7.1343082e-01  6.0654265e-01
 -1.4654853e+00 -9.0302551e-01 -5.7275349e-01 -6.5876693e-01
 -1.0723376e+00  1.1151099e+00 -2.8427538e-01 -4.0564620e-01]",hawk
851,"[-4.9967239e+02 -2.7428158e+01 -5.6738602e+01  1.7875366e+01
  1.8970766e+01 -1.9085503e+01 -9.6364393e+00  6.9115543e+00
 -3.6870987e+00  3.1386468e+00  3.2502260e+00  3.1725616e+00
 -1.3443830e+00  4.0568852e+00 -1.9163836e+00 -6.0282010e-01
 -2.8792379e+00 -4.3185085e-01  3.8878133e+00 -2.2175002e+00
 -8.6670977e-01 -1.1083916e+00  1.3838296e+00  1.0304514e+00
 -1.0194770e+00  9.6459734e-01 -1.3065879e-01  1.2637471e+00
 -1.9272682e-01  9.6300250e-01 -5.2515155e-01 -1.8562356e+00
 -1.2187469e+00  1.3694034e+00 -4.1451192e-01 -9.3593019e-01
 -8.9492345e-01  1.6896139e+00  9.0798900e-02  1.9702420e+00]",hawk
852,"[-4.21912628e+02 -5.67453270e+01 -1.02704285e+02  3.76787605e+01
  3.79729996e+01 -3.04968433e+01 -1.58684578e+01  1.88400993e+01
 -9.21988964e+00  6.57677233e-01  5.84965229e+00  8.53880024e+00
 -5.70742464e+00  4.19368982e+00 -2.39214063e+00  1.49458456e+00
 -2.48457164e-01 -1.06585479e+00  6.34502316e+00 -3.07346320e+00
 -3.70930195e+00 -1.86959624e+00  1.89948034e+00  2.59961224e+00
 -1.97662687e+00 -1.57991692e-01 -1.10620320e+00  2.59404945e+00
  1.06366262e-01  3.85833955e+00  4.56175983e-01 -6.41483605e-01
 -2.57689643e+00  1.42095640e-01 -9.64038074e-01 -1.26041925e+00
 -2.22324491e+00  9.78127539e-01 -1.29795706e+00  1.18685091e+00]",hawk
853,"[-5.2846271e+02 -2.3478056e+01 -5.2896893e+01  1.5190069e+01
  2.2758354e+01 -1.1858326e+01 -1.4241224e+01  1.0075123e+01
 -4.1958866e+00 -2.9031603e+00  1.5543920e-01  6.5496454e+00
 -1.7848245e+00  2.9706645e-01  1.0334393e-01 -9.3413788e-01
  1.8061229e+00 -2.0591633e+00  1.5592827e+00  2.1870439e+00
 -2.9466825e+00 -6.3492173e-01 -2.6455214e+00  1.0164106e+00
  1.1862267e+00  1.0188712e-01 -1.3550911e+00  9.8926634e-01
  1.9433616e+00 -5.5335832e-01  6.6812909e-01  1.3092036e+00
 -8.8014074e-02 -6.2024200e-01 -4.2808208e-01 -1.3641858e+00
 -1.1749983e+00 -2.1709356e-01  1.6912106e+00  1.4974687e-01]",hawk
854,"[-5.0932208e+02 -2.4063562e+01 -7.7199852e+01  1.7763647e+01
  4.0282906e+01 -1.6127617e+01 -2.3311659e+01  1.3969652e+01
 -1.0962653e+00 -4.5669413e+00 -1.7790462e-01  5.1589622e+00
 -1.3764197e+00  2.2823827e+00  1.3875167e-01 -2.4918914e+00
  2.0294325e+00 -3.8755686e+00  1.0427755e+00  5.0956364e+00
 -1.9868388e+00 -1.5796514e+00 -3.2662802e+00  3.6748555e-01
 -1.7269576e-01  1.4251909e+00 -8.3621854e-01 -4.9043611e-01
  2.0021544e+00  5.2528125e-01  3.0777627e-01  1.3362831e+00
  1.1296241e+00 -1.2748573e+00 -9.1522813e-01 -8.2089067e-01
 -1.3513665e+00 -1.0095009e+00  1.4825423e+00 -1.4907458e-01]",hawk
855,"[-4.9183667e+02 -3.2049698e+01 -6.7087105e+01  2.0800758e+01
  2.7358646e+01 -2.1902584e+01 -1.7846275e+01  6.4620848e+00
 -4.0007782e+00  4.0905128e+00  4.4006438e+00  4.3956251e+00
 -1.3855035e+00  6.2981701e+00 -2.5704188e+00 -1.0721319e+00
 -2.8111525e+00 -2.8693309e+00  3.5049410e+00 -5.3533536e-01
 -4.1941895e+00 -2.3152411e-01  6.8171620e-01  2.5444577e+00
 -1.1665992e+00  5.7148010e-01 -8.9685369e-01  1.3053231e+00
 -3.2460982e-01  1.6002961e+00 -4.9926695e-01 -1.3015375e+00
 -1.6387166e+00 -9.2771935e-01 -8.0858475e-01 -4.5709010e-02
 -7.0087963e-01  1.9301150e+00  1.9739093e-01 -1.4040190e-01]",hawk
856,"[-4.3692035e+02 -4.4771736e+01 -9.7517754e+01  3.2274857e+01
  3.4174976e+01 -3.1909176e+01 -1.6583397e+01  1.8079294e+01
 -8.6121168e+00  2.8640676e-02  5.6509280e+00  8.9742708e+00
 -4.7151294e+00  4.2099195e+00 -2.3271627e+00 -1.6985922e-01
 -5.9468687e-01 -2.3227758e+00  6.0370460e+00 -3.7396777e+00
 -2.2836554e+00 -1.7867156e+00  1.5634470e+00  2.3916638e+00
 -1.3963522e+00 -1.0749332e+00 -2.1338885e+00  2.1823542e+00
  3.1201574e-01  2.6047437e+00  2.0212328e+00 -3.6259897e-02
 -2.4931889e+00 -6.1047596e-01 -6.1399853e-01 -1.7280138e+00
 -2.2173235e+00  1.7201556e+00 -1.1477466e+00  6.4103055e-01]",hawk
857,"[-5.0449536e+02 -2.9219021e+01 -5.5288326e+01  2.2357567e+01
  1.9015383e+01 -1.9123743e+01 -6.5209546e+00  1.1302295e+01
 -3.7129004e+00  1.0227091e+00  3.9679615e+00  3.7388470e+00
 -3.4743595e+00  2.5470033e+00 -1.6334773e+00  1.5397291e+00
 -4.2451957e-01  5.3659523e-01  3.8212309e+00 -2.6036685e+00
 -6.5779185e-01 -8.9406472e-01  1.4684969e+00  9.8777913e-02
 -9.0912366e-01  2.4955703e-01  9.1014571e-02  9.7836119e-01
  6.1908686e-01  1.5317394e+00 -9.8422579e-02 -1.6291267e+00
 -1.2995142e+00  7.6811111e-01 -2.2766405e-01 -7.7152014e-01
 -8.7505382e-01  5.1012868e-01 -7.2091603e-01  1.5935837e+00]",hawk
858,"[-4.2145432e+02 -5.8844673e+01 -1.1095977e+02  4.0285225e+01
  4.3251862e+01 -3.5678551e+01 -1.6930822e+01  2.0883631e+01
 -9.6126871e+00 -7.8776920e-01  6.1906152e+00  8.1259298e+00
 -5.7487497e+00  5.0623736e+00 -2.6923811e+00  1.6213037e+00
 -9.5852613e-01 -2.0427551e+00  6.8646092e+00 -2.6782010e+00
 -4.0892544e+00 -2.2011549e+00  1.1690331e+00  3.0890615e+00
 -1.3046522e+00  7.7267337e-01 -9.2893529e-01  2.5423198e+00
  3.6694416e-01  3.0290895e+00  9.3149638e-01 -3.2987729e-01
 -2.5192530e+00 -5.6317407e-01 -2.1333951e-01 -9.9532133e-01
 -2.0323901e+00  1.7967337e+00 -1.0343530e+00  9.5287776e-01]",hawk
859,"[-4.5455215e+02 -4.9808014e+01 -5.6130672e+01  5.8015308e+01
  9.6600971e+00 -1.9786255e+01 -3.1682117e+00  2.8963545e+01
 -1.2718314e+00 -3.2069457e+00  2.9349213e+00  2.2647123e+00
 -4.1868901e+00 -9.2274562e-02  4.9132452e+00  3.8888884e+00
 -9.0770596e-01  6.7527075e+00 -1.9117900e+00 -5.2021608e+00
  7.7805505e+00 -8.2870793e-01 -6.1810269e+00  4.2272210e+00
  1.5969979e+00 -5.7639074e+00 -4.5714469e+00  7.9068274e+00
 -5.4885311e+00 -1.4700693e+00  8.8323778e-01 -5.9787164e+00
 -1.7822675e-01  1.5178953e+00 -9.1241032e-01  3.4877771e-01
 -5.3155130e-01 -2.0765517e+00 -2.8391433e+00 -1.7506018e+00]",hawk
860,"[-5.1132635e+02 -2.2192444e+01 -5.7020878e+01  1.3220650e+01
  2.5639040e+01 -1.4755904e+01 -2.2048958e+01  8.7577829e+00
 -2.3467557e+00 -1.5833424e+00  3.0151727e+00  1.0258845e+01
  1.6546934e+00  3.3179896e+00  1.3265511e-01 -1.9043505e+00
 -3.5422361e-01 -4.7453303e+00 -1.1494725e+00  3.0084555e+00
 -2.1554894e+00  1.4745091e-01 -1.0826050e+00  1.5995514e+00
  1.7437388e+00  8.9656001e-01 -1.4538085e+00 -1.3201829e+00
  2.6261184e-01 -1.2579964e+00 -1.3589136e-01  1.4249082e+00
  3.9510077e-01 -5.1225460e-01 -6.7293382e-01 -1.4815514e+00
 -1.8871707e+00 -1.3326306e+00  2.2102101e-01 -2.1717679e-02]",hawk
861,"[-5.1785144e+02 -1.8743401e+01 -5.9510677e+01  1.3647518e+01
  2.8396040e+01 -1.5232670e+01 -2.1147938e+01  9.4296141e+00
 -3.4441693e+00 -2.2402322e+00  1.5639366e+00  7.6905937e+00
  6.6805410e-01  2.5475705e+00  8.0983454e-01 -2.0844898e+00
  1.9079233e+00 -3.8774586e+00  9.7961657e-02  3.4584401e+00
 -3.0397410e+00 -7.8136939e-01 -2.8607676e+00  5.8798802e-01
  6.0479766e-01  1.5869991e-01 -1.5072687e+00  5.3392553e-01
  1.7574861e+00  3.7771189e-01  5.0747794e-01  5.7511669e-01
  7.5740300e-02 -1.6850314e+00 -1.1519450e+00 -1.2886564e+00
 -1.6748679e+00 -9.0186429e-01  1.4449831e+00  3.5541275e-01]",hawk
862,"[-5.1543683e+02 -2.3215181e+01 -5.6557442e+01  1.7729767e+01
  2.2826321e+01 -1.9279387e+01 -1.2047994e+01  1.1741808e+01
 -5.0897217e+00 -1.4475563e+00  1.6904968e+00  5.2712293e+00
 -1.3270398e+00  3.1995685e+00 -8.8393813e-01 -6.5365690e-01
  6.6668397e-01 -2.3989918e+00  4.6791334e+00 -6.2164855e-01
 -3.0338168e+00 -1.9678484e+00 -7.9732949e-01  1.3908658e+00
 -1.3838141e+00  2.2598051e-01 -1.5213166e+00  1.7428474e+00
  7.5627290e-02  1.2114046e+00  9.7577882e-01  7.0151567e-01
 -1.4735042e+00 -8.1268352e-01 -1.3122618e+00 -9.1539508e-01
 -2.3901646e+00  7.6392168e-01 -6.2029153e-01 -9.8175174e-01]",hawk
863,"[-4.5155215e+02 -5.0638893e+01 -8.1661949e+01  3.0087719e+01
  3.0160093e+01 -2.7897324e+01 -1.5774987e+01  1.2971040e+01
 -5.2303905e+00  4.1633658e+00  5.1306000e+00  5.3217459e+00
 -6.4951596e+00  5.0375996e+00 -2.2553864e+00 -2.3845558e-01
 -3.6919086e+00 -9.2192352e-01  5.4429536e+00 -2.2872584e+00
 -1.6632930e+00 -6.8317288e-01  2.1547713e+00  2.0849197e+00
 -1.6468740e+00 -9.4616699e-01 -6.0770530e-01  1.6350625e+00
 -9.1771233e-01  2.1046946e+00  7.0379263e-01 -8.4885460e-01
 -1.8477510e+00  1.2738715e+00 -1.8300110e-01 -1.5497367e+00
 -1.3796160e+00  1.2220238e+00 -4.5419210e-01  1.8424515e+00]",hawk
864,"[-4.6876028e+02 -3.4544956e+01 -8.4462776e+01  2.8004246e+01
  2.9772867e+01 -2.7211147e+01 -1.1704585e+01  1.5964774e+01
 -5.5986810e+00 -1.0982355e+00  3.8860607e+00  5.6949959e+00
 -2.2069898e+00  2.9632065e+00 -2.2247872e+00  5.3188324e-02
 -9.3865591e-01 -1.2391391e+00  5.7342639e+00 -2.1145787e+00
 -3.4084241e+00 -2.0064905e+00  7.2598165e-01  1.6160562e+00
 -6.0481429e-01  1.3491149e+00 -7.9485601e-01  1.2947520e+00
  1.2675316e+00  2.1846285e+00 -5.5153590e-01 -1.2775266e+00
 -1.8928605e+00 -1.6299114e-01  3.3605874e-01 -4.9908614e-01
 -1.5241258e+00  1.3784287e+00 -7.7121735e-01  1.0224093e+00]",hawk
